Stations_ID; Mess_Datum; Qualitaets_Niveau; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND; SCHNEEHOEHE;eor
    13675;20120905;   3;   0.4;   4;   0;eor
    13675;20120906;   3;   0.0;   0;   0;eor
    13675;20120907;   3;   0.0;   0;   0;eor
    13675;20120908;   3;   0.0;   0;   0;eor
    13675;20120909;   3;   0.0;   0;   0;eor
    13675;20120910;   3;   0.1;   4;   0;eor
    13675;20120911;   3;  13.2;   4;   0;eor
    13675;20120912;   3;   0.0;   0;   0;eor
    13675;20120913;   3;   0.0;   4;   0;eor
    13675;20120914;   3;   3.1;   4;   0;eor
    13675;20120915;   3;   0.0;   0;   0;eor
    13675;20120916;   3;   0.0;   0;   0;eor
    13675;20120917;   3;   0.0;   0;   0;eor
    13675;20120918;   3;   0.0;   4;   0;eor
    13675;20120919;   3;   0.3;   4;   0;eor
    13675;20120920;   3;   0.0;   0;   0;eor
    13675;20120921;   3;   0.0;   0;   0;eor
    13675;20120922;   3;   0.1;   4;   0;eor
    13675;20120923;   3;   3.2;   4;   0;eor
    13675;20120924;   3;   0.7;   4;   0;eor
    13675;20120925;   3;   1.9;   4;   0;eor
    13675;20120926;   3;   0.6;   4;   0;eor
    13675;20120927;   3;   2.8;   4;   0;eor
    13675;20120928;   3;   0.0;   0;   0;eor
    13675;20120929;   3;   0.0;   4;   0;eor
    13675;20120930;   3;   0.0;   0;   0;eor
    13675;20121001;   3;   0.0;   0;   0;eor
    13675;20121002;   3;   0.3;   4;   0;eor
    13675;20121003;   3;  12.1;   4;   0;eor
    13675;20121004;   3;  19.8;   4;   0;eor
    13675;20121005;   3;   4.3;   4;   0;eor
    13675;20121006;   3;   4.9;   4;   0;eor
    13675;20121007;   3;   0.1;   4;   0;eor
    13675;20121008;   3;   0.0;   0;   0;eor
    13675;20121009;   3;   0.0;   0;   0;eor
    13675;20121010;   3;   0.0;   0;   0;eor
    13675;20121011;   3;   0.0;   0;   0;eor
    13675;20121012;   3;   3.4;   4;   0;eor
    13675;20121013;   3;   1.8;   4;   0;eor
    13675;20121014;   3;   7.8;   4;   0;eor
    13675;20121015;   3;   0.1;   4;   0;eor
    13675;20121016;   3;   0.5;   4;   0;eor
    13675;20121017;   3;   0.0;   0;   0;eor
    13675;20121018;   3;   0.0;   0;   0;eor
    13675;20121019;   3;   0.0;   0;   0;eor
    13675;20121020;   3;   0.0;   0;   0;eor
    13675;20121021;   3;   0.0;   0;   0;eor
    13675;20121022;   3;   0.0;   0;   0;eor
    13675;20121023;   3;   0.0;   0;   0;eor
    13675;20121024;   3;   0.0;   0;   0;eor
    13675;20121025;   3;   0.5;   4;   0;eor
    13675;20121026;   3;   0.0;   0;   0;eor
    13675;20121027;   3;   0.0;   0;   0;eor
    13675;20121028;   3;   0.0;   0;   0;eor
    13675;20121029;   3;   3.6;   4;   0;eor
    13675;20121030;   3;   2.2;   4;   0;eor
    13675;20121031;   3;   0.0;   0;   0;eor
    13675;20121101;   3;   2.5;   4;   0;eor
    13675;20121102;   3;   1.5;   4;   0;eor
    13675;20121103;   3;   1.8;   4;   0;eor
    13675;20121104;   3;   1.3;   4;   0;eor
    13675;20121105;   3;   1.3;   4;   0;eor
    13675;20121106;   3;   2.5;   4;   0;eor
    13675;20121107;   3;   0.2;   4;   0;eor
    13675;20121108;   3;   0.5;   4;   0;eor
    13675;20121109;   3;   0.0;   0;   0;eor
    13675;20121110;   3;   4.3;   4;   0;eor
    13675;20121111;   3;   0.0;   0;   0;eor
    13675;20121112;   3;   0.0;   0;   0;eor
    13675;20121113;   3;   0.0;   0;   0;eor
    13675;20121114;   3;   0.0;   0;   0;eor
    13675;20121115;   3;   0.0;   0;   0;eor
    13675;20121116;   3;   0.0;   0;   0;eor
    13675;20121117;   3;   0.0;   0;   0;eor
    13675;20121118;   3;   1.0;   4;   0;eor
    13675;20121119;   3;   0.0;   0;   0;eor
    13675;20121120;   3;   0.0;   0;   0;eor
    13675;20121121;   3;   0.0;   0;   0;eor
    13675;20121122;   3;   0.0;   0;   0;eor
    13675;20121123;   3;   4.0;   4;   0;eor
    13675;20121124;   3;   0.6;   4;   0;eor
    13675;20121125;   3;   0.1;   4;   0;eor
    13675;20121126;   3;   5.1;   4;   0;eor
    13675;20121127;   3;   0.1;   4;   0;eor
    13675;20121128;   3;   0.0;   0;   0;eor
    13675;20121129;   3;   0.6;   4;   0;eor
    13675;20121130;   3;   0.1;   4;   0;eor
    13675;20121201;   3;   0.0;   0;   0;eor
    13675;20121202;   3;   1.4;   4;   0;eor
    13675;20121203;   3;   0.8;   4;   0;eor
    13675;20121204;   3;   3.7;   4;   0;eor
    13675;20121205;   3;   0.3;   4;   0;eor
    13675;20121206;   3;   0.0;   0;   0;eor
    13675;20121207;   3;   0.0;   0;   0;eor
    13675;20121208;   3;   0.5;   4;   0;eor
    13675;20121209;   3;   8.9;   4;   3;eor
    13675;20121210;   3;   1.7;   4;   0;eor
    13675;20121211;   3;   1.9;   4;   3;eor
    13675;20121212;   3;   3.7;   4;   4;eor
    13675;20121213;   3;   0.0;   0;   9;eor
    13675;20121214;   3;   8.7;   4;   9;eor
    13675;20121215;   3;   0.1;   4;   0;eor
    13675;20121216;   3;   1.1;   4;   0;eor
    13675;20121217;   3;   1.3;   4;   0;eor
    13675;20121218;   3;   1.1;   4;   0;eor
    13675;20121219;   3;   0.0;   0;   0;eor
    13675;20121220;   3;   0.4;   4;   0;eor
    13675;20121221;   3;   4.5;   4;   0;eor
    13675;20121222;   3;   8.8;   4;   2;eor
    13675;20121223;   3;  11.3;   4;   0;eor
    13675;20121224;   3;   0.3;   4;   0;eor
    13675;20121225;   3;   3.9;   4;   0;eor
    13675;20121226;   3;   6.5;   4;   0;eor
    13675;20121227;   3;   2.6;   4;   0;eor
    13675;20121228;   3;   0.0;   4;   0;eor
    13675;20121229;   3;   1.0;   4;   0;eor
    13675;20121230;   3;   2.9;   4;   0;eor
    13675;20121231;   3;   0.1;   4;   0;eor
    13675;20130101;   3;   2.3;   4;   0;eor
    13675;20130102;   3;   1.0;   4;   0;eor
    13675;20130103;   3;   0.4;   4;   0;eor
    13675;20130104;   3;   1.2;   4;   0;eor
    13675;20130105;   3;   1.8;   4;   0;eor
    13675;20130106;   3;   0.3;   4;   0;eor
    13675;20130107;   3;   0.0;   0;   0;eor
    13675;20130108;   3;   1.4;   4;   0;eor
    13675;20130109;   3;   6.6;   4;   0;eor
    13675;20130110;   3;   3.2;   4;   0;eor
    13675;20130111;   3;   0.0;   0;   0;eor
    13675;20130112;   3;   0.0;   4;   0;eor
    13675;20130113;   3;   0.4;   4;   0;eor
    13675;20130114;   3;   0.1;   4;   1;eor
    13675;20130115;   3;   1.2;   4;   1;eor
    13675;20130116;   3;   1.1;   4;   3;eor
    13675;20130117;   3;   0.3;   4;   4;eor
    13675;20130118;   3;   0.2;   4;   4;eor
    13675;20130119;   3;   0.0;   0;   4;eor
    13675;20130120;   3;   1.6;   4;   3;eor
    13675;20130121;   3;   3.2;   4;   4;eor
    13675;20130122;   3;   0.0;   0;  12;eor
    13675;20130123;   3;   0.0;   0;  12;eor
    13675;20130124;   3;   0.0;   0;  10;eor
    13675;20130125;   3;   0.0;   0;  10;eor
    13675;20130126;   3;   0.1;   4;   8;eor
    13675;20130127;   3;   1.1;   4;   6;eor
    13675;20130128;   3;   4.8;   4;   4;eor
    13675;20130129;   3;   1.4;   4;   0;eor
    13675;20130130;   3;   9.2;   4;   0;eor
    13675;20130131;   3;  11.4;   4;   0;eor
    13675;20130201;   3;   7.1;   4;   0;eor
    13675;20130202;   3;   2.1;   4;   0;eor
    13675;20130203;   3;   6.0;   4;   0;eor
    13675;20130204;   3;   4.0;   4;   0;eor
    13675;20130205;   3;   2.5;   4;   0;eor
    13675;20130206;   3;   0.9;   4;   0;eor
    13675;20130207;   3;   0.3;   4;   0;eor
    13675;20130208;   3;   0.1;   4;   1;eor
    13675;20130209;   3;   0.2;   4;   1;eor
    13675;20130210;   3;   0.0;   0;   0;eor
    13675;20130211;   3;   0.0;   0;   0;eor
    13675;20130212;   3;   1.2;   4;   0;eor
    13675;20130213;   3;   0.1;   4;   2;eor
    13675;20130214;   3;   0.7;   4;   2;eor
    13675;20130215;   3;   1.1;   4;   2;eor
    13675;20130216;   3;   0.9;   4;   0;eor
    13675;20130217;   3;   0.0;   0;   0;eor
    13675;20130218;   3;   2.2;   4;   0;eor
    13675;20130219;   3;   3.8;   4;   3;eor
    13675;20130220;   3;   0.4;   4;   1;eor
    13675;20130221;   3;   0.5;   4;   1;eor
    13675;20130222;   3;   0.4;   4;   3;eor
    13675;20130223;   3;   2.1;   4;   2;eor
    13675;20130224;   3;   1.0;   4;   4;eor
    13675;20130225;   3;   1.2;   4;   2;eor
    13675;20130226;   3;   0.0;   0;   0;eor
    13675;20130227;   3;   0.1;   4;   0;eor
    13675;20130228;   3;   0.4;   4;   0;eor
    13675;20130301;   3;   0.0;   0;   0;eor
    13675;20130302;   3;   0.5;   4;   0;eor
    13675;20130303;   3;   0.0;   4;   0;eor
    13675;20130304;   3;   0.0;   0;   0;eor
    13675;20130305;   3;   0.0;   0;   0;eor
    13675;20130306;   3;   0.0;   0;   0;eor
    13675;20130307;   3;   1.5;   4;   0;eor
    13675;20130308;   3;   5.7;   4;   0;eor
    13675;20130309;   3;  11.7;   4;   0;eor
    13675;20130310;   3;   3.6;   4;   0;eor
    13675;20130311;   3;   0.5;   4;   4;eor
    13675;20130312;   3;   0.0;   0;   4;eor
    13675;20130313;   3;   0.6;   4;   2;eor
    13675;20130314;   3;   0.3;   4;   2;eor
    13675;20130315;   3;   0.0;   0;   0;eor
    13675;20130316;   3;   0.0;   0;   0;eor
    13675;20130317;   3;   0.7;   4;   0;eor
    13675;20130318;   3;   0.0;   0;   0;eor
    13675;20130319;   3;   0.0;   0;   0;eor
    13675;20130320;   3;   8.5;   4;   0;eor
    13675;20130321;   3;   2.2;   4;   7;eor
    13675;20130322;   3;   0.0;   0;   4;eor
    13675;20130323;   3;   0.0;   0;   2;eor
    13675;20130324;   3;   0.0;   0;   0;eor
    13675;20130325;   3;   0.0;   0;   0;eor
    13675;20130326;   3;   0.0;   0;   0;eor
    13675;20130327;   3;   0.0;   0;   0;eor
    13675;20130328;   3;   1.4;   4;   0;eor
    13675;20130329;   3;   2.1;   4;   0;eor
    13675;20130330;   3;   1.7;   4;   3;eor
    13675;20130331;   3;   0.3;   4;   2;eor
    13675;20130401;   3;   0.0;   0;   0;eor
    13675;20130402;   3;   0.0;   0;   0;eor
    13675;20130403;   3;   0.0;   0;   0;eor
    13675;20130404;   3;   0.0;   0;   0;eor
    13675;20130405;   3;   0.2;   4;   0;eor
    13675;20130406;   3;   0.0;   0;   0;eor
    13675;20130407;   3;   0.0;   0;   0;eor
    13675;20130408;   3;   1.1;   4;   0;eor
    13675;20130409;   3;   0.2;   4;   0;eor
    13675;20130410;   3;   5.0;   4;   0;eor
    13675;20130411;   3;   3.2;   4;   0;eor
    13675;20130412;   3;   2.6;   4;   0;eor
    13675;20130413;   3;   0.4;   4;   0;eor
    13675;20130414;   3;   0.0;   0;   0;eor
    13675;20130415;   3;   0.6;   4;   0;eor
    13675;20130416;   3;   0.2;   4;   0;eor
    13675;20130417;   3;   0.0;   0;   0;eor
    13675;20130418;   3;   0.0;   0;   0;eor
    13675;20130419;   3;   0.1;   4;   0;eor
    13675;20130420;   3;   0.0;   0;   0;eor
    13675;20130421;   3;   0.0;   0;   0;eor
    13675;20130422;   3;   0.0;   0;   0;eor
    13675;20130423;   3;   0.0;   0;   0;eor
    13675;20130424;   3;   0.0;   0;   0;eor
    13675;20130425;   3;   0.0;   0;   0;eor
    13675;20130426;   3;  12.4;   4;   0;eor
    13675;20130427;   3;   0.2;   4;   0;eor
    13675;20130428;   3;   0.0;   0;   0;eor
    13675;20130429;   3;   0.0;   0;   0;eor
    13675;20130430;   3;   0.0;   0;   0;eor
    13675;20130501;   3;   0.0;   0;   0;eor
    13675;20130502;   3;   0.0;   0;   0;eor
    13675;20130503;   3;   0.0;   0;   0;eor
    13675;20130504;   3;   0.0;   0;   0;eor
    13675;20130505;   3;   0.0;   0;   0;eor
    13675;20130506;   3;   0.0;   0;   0;eor
    13675;20130507;   3;   1.4;   4;   0;eor
    13675;20130508;   3;   0.0;   0;   0;eor
    13675;20130509;   3;   0.0;   0;   0;eor
    13675;20130510;   3;   0.0;   4;   0;eor
    13675;20130511;   3;   1.6;   4;   0;eor
    13675;20130512;   3;   1.6;   4;   0;eor
    13675;20130513;   3;   0.2;   4;   0;eor
    13675;20130514;   3;   0.2;   4;   0;eor
    13675;20130515;   3;   0.9;   4;   0;eor
    13675;20130516;   3;   0.0;   0;   0;eor
    13675;20130517;   3;  11.7;   4;   0;eor
    13675;20130518;   3;   2.5;   4;   0;eor
    13675;20130519;   3;   0.6;   4;   0;eor
    13675;20130520;   3;   2.0;   4;   0;eor
    13675;20130521;   3;  18.2;   4;   0;eor
    13675;20130522;   3;   0.0;   0;   0;eor
    13675;20130523;   3;   3.5;   4;   0;eor
    13675;20130524;   3;   0.0;   0;   0;eor
    13675;20130525;   3;  20.8;   4;   0;eor
    13675;20130526;   3;  32.5;   4;   0;eor
    13675;20130527;   3;  10.7;   4;   0;eor
    13675;20130528;   3;   5.0;   4;   0;eor
    13675;20130529;   3;   4.0;   4;   0;eor
    13675;20130530;   3;   7.8;   4;   0;eor
    13675;20130531;   3;   5.2;   4;   0;eor
    13675;20130601;   3;   0.2;   4;   0;eor
    13675;20130602;   3;   0.0;   0;   0;eor
    13675;20130603;   3;   0.0;   0;   0;eor
    13675;20130604;   3;   0.0;   0;   0;eor
    13675;20130605;   3;   0.0;   0;   0;eor
    13675;20130606;   3;   0.0;   0;   0;eor
    13675;20130607;   3;   0.0;   0;   0;eor
    13675;20130608;   3;   0.6;   4;   0;eor
    13675;20130609;   3;   0.0;   0;   0;eor
    13675;20130610;   3;   0.0;   0;   0;eor
    13675;20130611;   3;   0.0;   0;   0;eor
    13675;20130612;   3;   0.0;   0;   0;eor
    13675;20130613;   3;  20.1;   4;   0;eor
    13675;20130614;   3;   0.0;   0;   0;eor
    13675;20130615;   3;   0.1;   4;   0;eor
    13675;20130616;   3;   0.0;   0;   0;eor
    13675;20130617;   3;   0.0;   0;   0;eor
    13675;20130618;   3;   0.2;   4;   0;eor
    13675;20130619;   3;   0.0;   0;   0;eor
    13675;20130620;   3;  12.4;   4;   0;eor
    13675;20130621;   3;   0.0;   0;   0;eor
    13675;20130622;   3;   0.9;   4;   0;eor
    13675;20130623;   3;   0.2;   4;   0;eor
    13675;20130624;   3;   0.1;   4;   0;eor
    13675;20130625;   3;   0.5;   4;   0;eor
    13675;20130626;   3;   0.0;   0;   0;eor
    13675;20130627;   3;   5.3;   4;   0;eor
    13675;20130628;   3;   5.1;   4;   0;eor
    13675;20130629;   3;   1.6;   4;   0;eor
    13675;20130630;   3;   0.0;   0;   0;eor
    13675;20130701;   3;   0.5;   4;   0;eor
    13675;20130702;   3;   0.3;   4;   0;eor
    13675;20130703;   3;  14.5;   4;   0;eor
    13675;20130704;   3;   0.0;   0;   0;eor
    13675;20130705;   3;   0.0;   0;   0;eor
    13675;20130706;   3;   0.0;   0;-999;eor
    13675;20130707;   3;   0.0;   0;-999;eor
    13675;20130708;   3;   0.0;   0;-999;eor
    13675;20130709;   3;   0.0;   0;   0;eor
    13675;20130710;   3;   0.0;   0;   0;eor
    13675;20130711;   3;   0.0;   0;   0;eor
    13675;20130712;   3;   0.0;   0;   0;eor
    13675;20130713;   3;   0.0;   0;   0;eor
    13675;20130714;   3;   0.0;   0;   0;eor
    13675;20130715;   3;   0.0;   0;   0;eor
    13675;20130716;   3;   0.0;   0;   0;eor
    13675;20130717;   3;   0.0;   0;   0;eor
    13675;20130718;   3;   0.0;   0;   0;eor
    13675;20130719;   3;   0.0;   4;   0;eor
    13675;20130720;   3;   0.2;   4;   0;eor
    13675;20130721;   3;   0.0;   0;   0;eor
    13675;20130722;   3;   0.0;   0;   0;eor
    13675;20130723;   3;   0.0;   0;   0;eor
    13675;20130724;   3;   1.9;   4;   0;eor
    13675;20130725;   3;   0.5;   4;   0;eor
    13675;20130726;   3;   0.4;   4;   0;eor
    13675;20130727;   3;   0.6;   4;   0;eor
    13675;20130728;   3;   2.1;   4;   0;eor
    13675;20130729;   3;   1.7;   4;   0;eor
    13675;20130730;   3;   0.9;   4;   0;eor
    13675;20130731;   3;   0.0;   0;   0;eor
    13675;20130801;   3;   0.0;   0;   0;eor
    13675;20130802;   3;   0.0;   0;   0;eor
    13675;20130803;   3;   0.7;   4;   0;eor
    13675;20130804;   3;   0.0;   0;   0;eor
    13675;20130805;   3;   5.5;   4;   0;eor
    13675;20130806;   3;   0.1;   4;   0;eor
    13675;20130807;   3;   0.9;   4;   0;eor
    13675;20130808;   3;   0.0;   0;   0;eor
    13675;20130809;   3;   0.0;   0;   0;eor
    13675;20130810;   3;   0.0;   0;   0;eor
    13675;20130811;   3;   5.3;   4;   0;eor
    13675;20130812;   3;   0.2;   4;   0;eor
    13675;20130813;   3;   5.0;   4;   0;eor
    13675;20130814;   3;   0.0;   0;   0;eor
    13675;20130815;   3;   0.0;   0;   0;eor
    13675;20130816;   3;   0.0;   0;   0;eor
    13675;20130817;   3;   0.0;   0;   0;eor
    13675;20130818;   3;  10.0;   4;   0;eor
    13675;20130819;   3;  12.4;   4;   0;eor
    13675;20130820;   3;   0.0;   0;   0;eor
    13675;20130821;   3;   0.0;   0;   0;eor
    13675;20130822;   3;   0.1;   4;   0;eor
    13675;20130823;   3;   0.0;   4;   0;eor
    13675;20130824;   3;   0.0;   0;   0;eor
    13675;20130825;   3;   0.0;   0;   0;eor
    13675;20130826;   3;   0.0;   0;   0;eor
    13675;20130827;   3;   0.0;   0;   0;eor
    13675;20130828;   3;   0.0;   0;   0;eor
    13675;20130829;   3;   0.0;   0;   0;eor
    13675;20130830;   3;   0.0;   0;   0;eor
    13675;20130831;   3;   4.1;   4;   0;eor
    13675;20130901;   3;   0.0;   0;   0;eor
    13675;20130902;   3;   0.1;   4;   0;eor
    13675;20130903;   3;   0.0;   0;   0;eor
    13675;20130904;   3;   0.0;   0;   0;eor
    13675;20130905;   3;   0.0;   0;   0;eor
    13675;20130906;   3;   0.0;   0;   0;eor
    13675;20130907;   3;   0.6;   4;   0;eor
    13675;20130908;   3;   5.5;   4;   0;eor
    13675;20130909;   3;   3.9;   4;   0;eor
    13675;20130910;   3;   6.2;   4;   0;eor
    13675;20130911;   3;   8.0;   4;   0;eor
    13675;20130912;   3;   1.2;   4;   0;eor
    13675;20130913;   3;   0.0;   0;   0;eor
    13675;20130914;   3;   2.2;   4;   0;eor
    13675;20130915;   3;   2.0;   4;   0;eor
    13675;20130916;   3;   1.2;   4;   0;eor
    13675;20130917;   3;   4.1;   4;   0;eor
    13675;20130918;   3;   0.0;   0;   0;eor
    13675;20130919;   3;   0.5;   4;   0;eor
    13675;20130920;   3;   0.1;   4;   0;eor
    13675;20130921;   3;   0.0;   0;   0;eor
    13675;20130922;   3;   0.0;   0;   0;eor
    13675;20130923;   3;   0.0;   0;   0;eor
    13675;20130924;   3;   1.3;   4;   0;eor
    13675;20130925;   3;   0.3;   4;   0;eor
    13675;20130926;   3;   2.1;   4;   0;eor
    13675;20130927;   3;   0.0;   0;   0;eor
    13675;20130928;   3;   0.0;   0;   0;eor
    13675;20130929;   3;   0.0;   0;   0;eor
    13675;20130930;   3;   0.0;   0;   0;eor
    13675;20131001;   3;   0.0;   0;   0;eor
    13675;20131002;   3;   0.0;   0;   0;eor
    13675;20131003;   3;   0.0;   0;   0;eor
    13675;20131004;   3;   0.9;   4;   0;eor
    13675;20131005;   3;   4.5;   4;   0;eor
    13675;20131006;   3;   0.4;   4;   0;eor
    13675;20131007;   3;   0.0;   0;   0;eor
    13675;20131008;   3;   0.0;   4;   0;eor
    13675;20131009;   3;   8.8;   4;   0;eor
    13675;20131010;   3;   2.2;   4;   0;eor
    13675;20131011;   3;  27.1;   4;   0;eor
    13675;20131012;   3;   1.1;   4;   0;eor
    13675;20131013;   3;   0.0;   0;   0;eor
    13675;20131014;   3;   3.2;   4;   0;eor
    13675;20131015;   3;   1.6;   4;   0;eor
    13675;20131016;   3;   0.7;   4;   0;eor
    13675;20131017;   3;   0.1;   4;   0;eor
    13675;20131018;   3;   0.0;   0;   0;eor
    13675;20131019;   3;   0.0;   0;   0;eor
    13675;20131020;   3;   0.7;   4;   0;eor
    13675;20131021;   3;   0.1;   4;   0;eor
    13675;20131022;   3;   1.1;   4;   0;eor
    13675;20131023;   3;   0.7;   4;   0;eor
    13675;20131024;   3;   0.0;   0;   0;eor
    13675;20131025;   3;   6.3;   4;   0;eor
    13675;20131026;   3;   0.0;   0;   0;eor
    13675;20131027;   3;   8.2;   4;   0;eor
    13675;20131028;   3;   3.2;   4;   0;eor
    13675;20131029;   3;   1.0;   4;   0;eor
    13675;20131030;   3;   0.0;   0;   0;eor
    13675;20131031;   3;   0.0;   0;   0;eor
    13675;20131101;   3;   2.6;   4;   0;eor
    13675;20131102;   3;   6.1;   4;   0;eor
    13675;20131103;   3;   2.0;   4;   0;eor
    13675;20131104;   3;  11.0;   4;   0;eor
    13675;20131105;   3;   2.1;   4;   0;eor
    13675;20131106;   3;   4.3;   4;   0;eor
    13675;20131107;   3;   8.1;   4;   0;eor
    13675;20131108;   3;   1.6;   4;   0;eor
    13675;20131109;   3;   1.4;   4;   0;eor
    13675;20131110;   3;   0.1;   4;   0;eor
    13675;20131111;   3;   0.0;   0;   0;eor
    13675;20131112;   3;   0.4;   4;   0;eor
    13675;20131113;   3;   0.0;   0;   0;eor
    13675;20131114;   3;   0.0;   0;   0;eor
    13675;20131115;   3;   0.0;   0;   0;eor
    13675;20131116;   3;   0.0;   0;   0;eor
    13675;20131117;   3;   0.0;   0;   0;eor
    13675;20131118;   3;   0.4;   4;   0;eor
    13675;20131119;   3;   1.5;   4;   0;eor
    13675;20131120;   3;   0.0;   0;   0;eor
    13675;20131121;   3;   1.1;   4;   0;eor
    13675;20131122;   3;   0.4;   4;   0;eor
    13675;20131123;   3;   0.4;   4;   0;eor
    13675;20131124;   3;   0.6;   4;   0;eor
    13675;20131125;   3;   0.0;   0;   0;eor
    13675;20131126;   3;   0.0;   0;   0;eor
    13675;20131127;   3;   1.9;   4;   0;eor
    13675;20131128;   3;   0.7;   4;   0;eor
    13675;20131129;   3;   5.1;   4;   0;eor
    13675;20131130;   3;   1.6;   4;   0;eor
    13675;20131201;   3;   0.4;   4;   0;eor
    13675;20131202;   3;   0.0;   0;   0;eor
    13675;20131203;   3;   0.0;   0;   0;eor
    13675;20131204;   3;   1.6;   4;   0;eor
    13675;20131205;   3;   8.4;   4;   0;eor
    13675;20131206;   3;   1.3;   4;   0;eor
    13675;20131207;   3;   1.1;   4;   0;eor
    13675;20131208;   3;   1.3;   4;   0;eor
    13675;20131209;   3;   3.3;   4;   0;eor
    13675;20131210;   3;   0.0;   0;   0;eor
    13675;20131211;   3;   0.0;   0;   0;eor
    13675;20131212;   3;   0.0;   0;   0;eor
    13675;20131213;   3;   0.0;   0;   0;eor
    13675;20131214;   3;   0.1;   4;   0;eor
    13675;20131215;   3;   0.8;   4;   0;eor
    13675;20131216;   3;   0.0;   0;   0;eor
    13675;20131217;   3;   0.0;   0;   0;eor
    13675;20131218;   3;   1.0;   4;   0;eor
    13675;20131219;   3;   1.8;   4;   0;eor
    13675;20131220;   3;   0.1;   4;   0;eor
    13675;20131221;   3;   0.7;   4;   0;eor
    13675;20131222;   3;   5.9;   4;   0;eor
    13675;20131223;   3;   0.0;   0;   0;eor
    13675;20131224;   3;   0.2;   4;   0;eor
    13675;20131225;   3;   1.0;   4;   0;eor
    13675;20131226;   3;   3.5;   4;   0;eor
    13675;20131227;   3;   0.0;   0;   0;eor
    13675;20131228;   3;   8.8;   4;   0;eor
    13675;20131229;   3;   0.2;   4;   0;eor
    13675;20131230;   3;   0.0;   0;   0;eor
    13675;20131231;   3;   0.0;   0;   0;eor

